ID,Food name,無単位,枚,本,個片丁株玉房,杯/カップ,半分,摘み/少々,小/小匙,中,大/大匙,一掴,袋,箱,缶/カン,CC,cm,束,合,適量、お好み,g
13014,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,200,200,-1,1,-1,-1,-1,-1,1
13015,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪・植物性脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13016,＜牛乳及び乳製品＞　（クリーム類）　クリーム　植物性脂肪,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,-1,200,-1,1,-1,-1,-1,-1,1
13017,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,-1,200,-1,1,-1,-1,-1,-1,1
13018,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13019,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　植物性脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13020,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪,-1,-1,-1,5,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13021,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪,-1,-1,-1,20,200,-1,-1,5,-1,15,-1,-1,200,-1,1,-1,-1,-1,-1,1
13022,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13023,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13024,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13025,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖,-1,-1,-1,75,400,-1,-1,5,-1,15,-1,450,400,-1,1,-1,-1,-1,-1,1
13053,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13054,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13026,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13027,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13028,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,-1,200,-1,1,-1,-1,-1,-1,1
13029,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,-1,200,-1,1,-1,-1,-1,-1,1
13030,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
13031,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エダム,-1,16,-1,15,100,-1,-1,2,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13032,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エメンタール,-1,16,-1,15,100,-1,-1,2,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13033,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カテージ,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13034,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カマンベール,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13035,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,-1,16,-1,15,100,-1,-1,2,-1,6,-1,120,480,-1,-1,-1,-1,-1,-1,1
13036,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ゴーダ,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13037,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー,-1,16,-1,15,100,-1,-1,2,-1,6,80,100,-1,-1,-1,-1,-1,-1,-1,1
13038,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,-1,16,-1,15,100,-1,1.5,2,-1,6,-1,120,-1,-1,-1,-1,-1,-1,-1,1
13039,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13055,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　マスカルポーネ,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13056,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ,-1,16,-1,15,100,-1,-1,2,-1,6,20,100,-1,-1,-1,-1,-1,-1,-1,1
13057,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ,-1,16,-1,15,100,-1,-1,2,-1,6,-1,400,-1,-1,-1,-1,-1,-1,-1,1
13058,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ,-1,16,-1,15,100,-1,-1,2,-1,6,-1,100,-1,-1,-1,-1,-1,-1,-1,1
13040,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,-1,16,-1,15,100,-1,20,2,-1,6,40,120,-1,-1,-1,-1,-1,-1,-1,1
13041,＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,-1,-1,-1,-1,200,-1,-1,5,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13042,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,-1,-1,-1,100,175,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13043,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13044,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13045,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,-1,-1,-1,-1,-1,-1,-1,1
13046,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13047,＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13048,＜牛乳及び乳製品＞　（その他）　カゼイン,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13049,＜牛乳及び乳製品＞　（その他）　シャーベット,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13050,＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13051,＜その他＞　人乳,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
13052,＜その他＞　やぎ乳,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14023,（植物油脂類）　あまに油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14024,（植物油脂類）　えごま油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14001,（植物油脂類）　オリーブ油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14002,（植物油脂類）　ごま油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14003,（植物油脂類）　米ぬか油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14004,（植物油脂類）　サフラワー油　ハイオレイック,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14025,（植物油脂類）　サフラワー油　ハイリノール,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14005,（植物油脂類）　大豆油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14006,（植物油脂類）　調合油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14007,（植物油脂類）　とうもろこし油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14008,（植物油脂類）　なたね油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14009,（植物油脂類）　パーム油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14010,（植物油脂類）　パーム核油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14011,（植物油脂類）　ひまわり油　ハイリノール,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14026,（植物油脂類）　ひまわり油　ミッドオレイック,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14027,（植物油脂類）　ひまわり油　ハイオレイック,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14028,（植物油脂類）　ぶどう油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14012,（植物油脂類）　綿実油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14013,（植物油脂類）　やし油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14014,（植物油脂類）　落花生油,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14015,（動物油脂類）　牛脂,-1,-1,-1,4,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14032,（動物油脂類）　たらのあぶら,-1,-1,-1,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14016,（動物油脂類）　ラード,-1,-1,200,-1,80,-1,1,4,-1,12,-1,-1,-1,-1,0.8,-1,-1,-1,-1,1
14017,（バター類）　無発酵バター　有塩バター,-1,-1,-1,10,180,-1,4,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14018,（バター類）　無発酵バター　食塩不使用バター,-1,-1,-1,10,-1,-1,5,4,-1,12,-1,200,-1,-1,-1,-1,-1,-1,-1,1
14019,（バター類）　発酵バター　有塩バター,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14020,（マーガリン類）　マーガリン　家庭用　有塩,-1,-1,-1,10,-1,-1,14,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14033,（マーガリン類）　マーガリン　家庭用　無塩,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14029,（マーガリン類）　マーガリン　業務用　有塩,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14034,（マーガリン類）　マーガリン　業務用　無塩,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14021,（マーガリン類）　ファットスプレッド,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14022,（その他）　ショートニング　家庭用,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14030,（その他）　ショートニング　業務用　製菓,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
14031,（その他）　ショートニング　業務用　フライ,-1,-1,-1,10,-1,-1,-1,4,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15001,＜和生菓子・和半生菓子類＞　甘納豆　あずき,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15002,＜和生菓子・和半生菓子類＞　甘納豆　いんげんまめ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15003,＜和生菓子・和半生菓子類＞　甘納豆　えんどう,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15005,＜和生菓子・和半生菓子類＞　今川焼　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15145,＜和生菓子・和半生菓子類＞　今川焼　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15146,＜和生菓子・和半生菓子類＞　今川焼　カスタードクリーム入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15006,＜和生菓子・和半生菓子類＞　ういろう　白,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15147,＜和生菓子・和半生菓子類＞　ういろう　黒,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15007,＜和生菓子・和半生菓子類＞　うぐいすもち　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15148,＜和生菓子・和半生菓子類＞　うぐいすもち　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15008,＜和生菓子・和半生菓子類＞　かしわもち　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15149,＜和生菓子・和半生菓子類＞　かしわもち　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15009,＜和生菓子・和半生菓子類＞　カステラ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,700,380,-1,-1,-1,-1,-1,-1,1
15010,＜和生菓子・和半生菓子類＞　かのこ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15011,＜和生菓子・和半生菓子類＞　かるかん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15012,＜和生菓子・和半生菓子類＞　きび団子,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15013,＜和生菓子・和半生菓子類＞　ぎゅうひ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15014,＜和生菓子・和半生菓子類＞　きりざんしょ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15015,＜和生菓子・和半生菓子類＞　きんぎょく糖,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15016,＜和生菓子・和半生菓子類＞　きんつば,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15017,＜和生菓子・和半生菓子類＞　草もち　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15150,＜和生菓子・和半生菓子類＞　草もち　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15018,＜和生菓子・和半生菓子類＞　くし団子　あん　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15151,＜和生菓子・和半生菓子類＞　くし団子　あん　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15019,＜和生菓子・和半生菓子類＞　くし団子　みたらし,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15121,＜和生菓子・和半生菓子類＞　くずもち　関西風　くずでん粉製品,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15122,＜和生菓子・和半生菓子類＞　くずもち　関東風　小麦でん粉製品,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15020,＜和生菓子・和半生菓子類＞　げっぺい,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15123,＜和生菓子・和半生菓子類＞　五平もち,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15022,＜和生菓子・和半生菓子類＞　桜もち　関西風　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15153,＜和生菓子・和半生菓子類＞　桜もち　関西風　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15021,＜和生菓子・和半生菓子類＞　桜もち　関東風　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15152,＜和生菓子・和半生菓子類＞　桜もち　関東風　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15124,＜和生菓子・和半生菓子類＞　笹だんご　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15154,＜和生菓子・和半生菓子類＞　笹だんご　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15143,＜和生菓子・和半生菓子類＞　ずんだあん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15144,＜和生菓子・和半生菓子類＞　ずんだもち,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15023,＜和生菓子・和半生菓子類＞　大福もち　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15155,＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15024,＜和生菓子・和半生菓子類＞　タルト　（和菓子）,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15025,＜和生菓子・和半生菓子類＞　ちまき,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15026,＜和生菓子・和半生菓子類＞　ちゃつう,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15156,＜和生菓子・和半生菓子類＞　どら焼　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15027,＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15157,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15004,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15158,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15028,＜和生菓子・和半生菓子類＞　ねりきり,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15029,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15159,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15160,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15161,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15030,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15162,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15031,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15163,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15032,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15164,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15033,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15165,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15034,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15166,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15035,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15036,＜和生菓子・和半生菓子類＞　もなか　こしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15167,＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15037,＜和生菓子・和半生菓子類＞　ゆべし,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15038,＜和生菓子・和半生菓子類＞　ようかん　練りようかん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15039,＜和生菓子・和半生菓子類＞　ようかん　水ようかん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15040,＜和生菓子・和半生菓子類＞　ようかん　蒸しようかん,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15041,＜和干菓子類＞　あめ玉,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15042,＜和干菓子類＞　芋かりんとう,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15043,＜和干菓子類＞　おこし,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
15044,＜和干菓子類＞　おのろけ豆,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
